season,week,date,time,away_team,home_team,game_url
2014,17,2014-12-28,1:02PM,Buffalo Bills,New England Patriots,https://www.pro-football-reference.com/boxscores/201412280nwe.htm
2014,17,2014-12-28,1:02PM,Chicago Bears,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/201412280min.htm
2014,17,2014-12-28,1:02PM,Cleveland Browns,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/201412280rav.htm
2014,17,2014-12-28,1:02PM,Indianapolis Colts,Tennessee Titans,https://www.pro-football-reference.com/boxscores/201412280oti.htm
2014,17,2014-12-28,1:02PM,New York Jets,Miami Dolphins,https://www.pro-football-reference.com/boxscores/201412280mia.htm
2014,17,2014-12-28,1:02PM,Philadelphia Eagles,New York Giants,https://www.pro-football-reference.com/boxscores/201412280nyg.htm
2014,17,2014-12-28,1:03PM,Jacksonville Jaguars,Houston Texans,https://www.pro-football-reference.com/boxscores/201412280htx.htm
2014,17,2014-12-28,1:03PM,San Diego Chargers,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201412280kan.htm
2014,17,2014-12-28,1:03PM,New Orleans Saints,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/201412280tam.htm
2014,17,2014-12-28,1:05PM,Dallas Cowboys,Washington Redskins,https://www.pro-football-reference.com/boxscores/201412280was.htm
2014,17,2014-12-28,4:25PM,Carolina Panthers,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/201412280atl.htm
2014,17,2014-12-28,4:25PM,Arizona Cardinals,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/201412280sfo.htm
2014,17,2014-12-28,4:25PM,Oakland Raiders,Denver Broncos,https://www.pro-football-reference.com/boxscores/201412280den.htm
2014,17,2014-12-28,4:25PM,Detroit Lions,Green Bay Packers,https://www.pro-football-reference.com/boxscores/201412280gnb.htm
2014,17,2014-12-28,4:27PM,St. Louis Rams,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/201412280sea.htm
2014,17,2014-12-28,8:30PM,Cincinnati Bengals,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201412280pit.htm
2014,WildCard,2015-01-03,4:20PM,Arizona Cardinals,Carolina Panthers,https://www.pro-football-reference.com/boxscores/201501030car.htm
2014,WildCard,2015-01-03,8:15PM,Baltimore Ravens,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201501030pit.htm
2014,WildCard,2015-01-04,1:05PM,Cincinnati Bengals,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/201501040clt.htm
2014,WildCard,2015-01-04,4:41PM,Detroit Lions,Dallas Cowboys,https://www.pro-football-reference.com/boxscores/201501040dal.htm
2014,Division,2015-01-10,4:35PM,Baltimore Ravens,New England Patriots,https://www.pro-football-reference.com/boxscores/201501100nwe.htm
2014,Division,2015-01-10,8:21PM,Carolina Panthers,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/201501100sea.htm
2014,Division,2015-01-11,1:05PM,Dallas Cowboys,Green Bay Packers,https://www.pro-football-reference.com/boxscores/201501110gnb.htm
2014,Division,2015-01-11,4:40PM,Indianapolis Colts,Denver Broncos,https://www.pro-football-reference.com/boxscores/201501110den.htm
2014,ConfChamp,2015-01-18,3:06PM,Green Bay Packers,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/201501180sea.htm
2014,ConfChamp,2015-01-18,6:50PM,Indianapolis Colts,New England Patriots,https://www.pro-football-reference.com/boxscores/201501180nwe.htm
2014,SuperBowl,2015-02-01,6:30PM,Seattle Seahawks,New England Patriots,https://www.pro-football-reference.com/boxscores/201502010nwe.htm
2015,1,2015-09-10,8:40PM,Pittsburgh Steelers,New England Patriots,https://www.pro-football-reference.com/boxscores/201509100nwe.htm
2015,1,2015-09-13,1:00PM,Green Bay Packers,Chicago Bears,https://www.pro-football-reference.com/boxscores/201509130chi.htm
2015,1,2015-09-13,1:00PM,Seattle Seahawks,St. Louis Rams,https://www.pro-football-reference.com/boxscores/201509130ram.htm
2015,1,2015-09-13,1:02PM,Kansas City Chiefs,Houston Texans,https://www.pro-football-reference.com/boxscores/201509130htx.htm
2015,1,2015-09-13,1:02PM,Miami Dolphins,Washington Redskins,https://www.pro-football-reference.com/boxscores/201509130was.htm
2015,1,2015-09-13,1:03PM,Indianapolis Colts,Buffalo Bills,https://www.pro-football-reference.com/boxscores/201509130buf.htm
2015,1,2015-09-13,1:03PM,Carolina Panthers,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/201509130jax.htm
2015,1,2015-09-13,1:04PM,Cleveland Browns,New York Jets,https://www.pro-football-reference.com/boxscores/201509130nyj.htm
2015,1,2015-09-13,4:05PM,New Orleans Saints,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201509130crd.htm
2015,1,2015-09-13,4:05PM,Detroit Lions,San Diego Chargers,https://www.pro-football-reference.com/boxscores/201509130sdg.htm
2015,1,2015-09-13,4:25PM,Cincinnati Bengals,Oakland Raiders,https://www.pro-football-reference.com/boxscores/201509130rai.htm
2015,1,2015-09-13,4:25PM,Baltimore Ravens,Denver Broncos,https://www.pro-football-reference.com/boxscores/201509130den.htm
2015,1,2015-09-13,4:25PM,Tennessee Titans,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/201509130tam.htm
2015,1,2015-09-13,8:31PM,New York Giants,Dallas Cowboys,https://www.pro-football-reference.com/boxscores/201509130dal.htm
2015,1,2015-09-14,7:10PM,Philadelphia Eagles,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/201509140atl.htm
2015,1,2015-09-14,10:20PM,Minnesota Vikings,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/201509140sfo.htm
2015,2,2015-09-17,8:29PM,Denver Broncos,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201509170kan.htm
2015,2,2015-09-20,1:00PM,Arizona Cardinals,Chicago Bears,https://www.pro-football-reference.com/boxscores/201509200chi.htm
2015,2,2015-09-20,1:02PM,Atlanta Falcons,New York Giants,https://www.pro-football-reference.com/boxscores/201509200nyg.htm
2015,2,2015-09-20,1:02PM,New England Patriots,Buffalo Bills,https://www.pro-football-reference.com/boxscores/201509200buf.htm
2015,2,2015-09-20,1:02PM,Houston Texans,Carolina Panthers,https://www.pro-football-reference.com/boxscores/201509200car.htm
2015,2,2015-09-20,1:02PM,Tennessee Titans,Cleveland Browns,https://www.pro-football-reference.com/boxscores/201509200cle.htm
2015,2,2015-09-20,1:02PM,Tampa Bay Buccaneers,New Orleans Saints,https://www.pro-football-reference.com/boxscores/201509200nor.htm
2015,2,2015-09-20,1:02PM,San Francisco 49ers,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201509200pit.htm
2015,2,2015-09-20,1:03PM,San Diego Chargers,Cincinnati Bengals,https://www.pro-football-reference.com/boxscores/201509200cin.htm
2015,2,2015-09-20,1:03PM,Detroit Lions,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/201509200min.htm
2015,2,2015-09-20,1:03PM,St. Louis Rams,Washington Redskins,https://www.pro-football-reference.com/boxscores/201509200was.htm
2015,2,2015-09-20,4:05PM,Miami Dolphins,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/201509200jax.htm
2015,2,2015-09-20,4:05PM,Baltimore Ravens,Oakland Raiders,https://www.pro-football-reference.com/boxscores/201509200rai.htm
2015,2,2015-09-20,4:25PM,Dallas Cowboys,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/201509200phi.htm
2015,2,2015-09-20,8:25PM,Seattle Seahawks,Green Bay Packers,https://www.pro-football-reference.com/boxscores/201509200gnb.htm
2015,2,2015-09-21,8:30PM,New York Jets,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/201509210clt.htm
2015,3,2015-09-24,8:26PM,Washington Redskins,New York Giants,https://www.pro-football-reference.com/boxscores/201509240nyg.htm
2015,3,2015-09-27,1:00PM,Pittsburgh Steelers,St. Louis Rams,https://www.pro-football-reference.com/boxscores/201509270ram.htm
2015,3,2015-09-27,1:02PM,Cincinnati Bengals,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/201509270rav.htm
2015,3,2015-09-27,1:02PM,Oakland Raiders,Cleveland Browns,https://www.pro-football-reference.com/boxscores/201509270cle.htm
2015,3,2015-09-27,1:02PM,San Diego Chargers,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/201509270min.htm
2015,3,2015-09-27,1:03PM,Atlanta Falcons,Dallas Cowboys,https://www.pro-football-reference.com/boxscores/201509270dal.htm
2015,3,2015-09-27,1:03PM,New Orleans Saints,Carolina Panthers,https://www.pro-football-reference.com/boxscores/201509270car.htm
2015,3,2015-09-27,1:03PM,Indianapolis Colts,Tennessee Titans,https://www.pro-football-reference.com/boxscores/201509270oti.htm
2015,3,2015-09-27,1:03PM,Tampa Bay Buccaneers,Houston Texans,https://www.pro-football-reference.com/boxscores/201509270htx.htm
2015,3,2015-09-27,1:03PM,Philadelphia Eagles,New York Jets,https://www.pro-football-reference.com/boxscores/201509270nyj.htm
2015,3,2015-09-27,1:06PM,Jacksonville Jaguars,New England Patriots,https://www.pro-football-reference.com/boxscores/201509270nwe.htm
2015,3,2015-09-27,4:05PM,San Francisco 49ers,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201509270crd.htm
2015,3,2015-09-27,4:25PM,Buffalo Bills,Miami Dolphins,https://www.pro-football-reference.com/boxscores/201509270mia.htm
2015,3,2015-09-27,4:26PM,Chicago Bears,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/201509270sea.htm
2015,3,2015-09-27,8:30PM,Denver Broncos,Detroit Lions,https://www.pro-football-reference.com/boxscores/201509270det.htm
2015,3,2015-09-28,8:30PM,Kansas City Chiefs,Green Bay Packers,https://www.pro-football-reference.com/boxscores/201509280gnb.htm
2015,4,2015-10-01,8:26PM,Baltimore Ravens,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201510010pit.htm
2015,4,2015-10-04,9:37AM,New York Jets,Miami Dolphins,https://www.pro-football-reference.com/boxscores/201510040mia.htm
2015,4,2015-10-04,1:02PM,Houston Texans,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/201510040atl.htm
2015,4,2015-10-04,1:02PM,New York Giants,Buffalo Bills,https://www.pro-football-reference.com/boxscores/201510040buf.htm
2015,4,2015-10-04,1:02PM,Oakland Raiders,Chicago Bears,https://www.pro-football-reference.com/boxscores/201510040chi.htm
2015,4,2015-10-04,1:02PM,Jacksonville Jaguars,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/201510040clt.htm
2015,4,2015-10-04,1:03PM,Carolina Panthers,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/201510040tam.htm
2015,4,2015-10-04,1:03PM,Kansas City Chiefs,Cincinnati Bengals,https://www.pro-football-reference.com/boxscores/201510040cin.htm
2015,4,2015-10-04,1:03PM,Philadelphia Eagles,Washington Redskins,https://www.pro-football-reference.com/boxscores/201510040was.htm
2015,4,2015-10-04,4:05PM,Cleveland Browns,San Diego Chargers,https://www.pro-football-reference.com/boxscores/201510040sdg.htm
2015,4,2015-10-04,4:25PM,St. Louis Rams,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201510040crd.htm
2015,4,2015-10-04,4:25PM,Minnesota Vikings,Denver Broncos,https://www.pro-football-reference.com/boxscores/201510040den.htm
2015,4,2015-10-04,4:25PM,Green Bay Packers,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/201510040sfo.htm
2015,4,2015-10-04,8:30PM,Dallas Cowboys,New Orleans Saints,https://www.pro-football-reference.com/boxscores/201510040nor.htm
2015,4,2015-10-05,8:31PM,Detroit Lions,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/201510050sea.htm
2015,5,2015-10-08,8:26PM,Indianapolis Colts,Houston Texans,https://www.pro-football-reference.com/boxscores/201510080htx.htm
2015,5,2015-10-11,1:02PM,Washington Redskins,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/201510110atl.htm
2015,5,2015-10-11,1:02PM,Chicago Bears,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201510110kan.htm
2015,5,2015-10-11,1:02PM,Cleveland Browns,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/201510110rav.htm
2015,5,2015-10-11,1:02PM,St. Louis Rams,Green Bay Packers,https://www.pro-football-reference.com/boxscores/201510110gnb.htm
2015,5,2015-10-11,1:02PM,Jacksonville Jaguars,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/201510110tam.htm
2015,5,2015-10-11,1:03PM,Buffalo Bills,Tennessee Titans,https://www.pro-football-reference.com/boxscores/201510110oti.htm
2015,5,2015-10-11,1:03PM,Seattle Seahawks,Cincinnati Bengals,https://www.pro-football-reference.com/boxscores/201510110cin.htm
2015,5,2015-10-11,1:04PM,New Orleans Saints,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/201510110phi.htm
2015,5,2015-10-11,4:05PM,Arizona Cardinals,Detroit Lions,https://www.pro-football-reference.com/boxscores/201510110det.htm
2015,5,2015-10-11,4:25PM,New England Patriots,Dallas Cowboys,https://www.pro-football-reference.com/boxscores/201510110dal.htm
2015,5,2015-10-11,4:25PM,Denver Broncos,Oakland Raiders,https://www.pro-football-reference.com/boxscores/201510110rai.htm
2015,5,2015-10-11,8:31PM,San Francisco 49ers,New York Giants,https://www.pro-football-reference.com/boxscores/201510110nyg.htm
2015,5,2015-10-12,8:30PM,Pittsburgh Steelers,San Diego Chargers,https://www.pro-football-reference.com/boxscores/201510120sdg.htm
2015,6,2015-10-15,8:26PM,Atlanta Falcons,New Orleans Saints,https://www.pro-football-reference.com/boxscores/201510150nor.htm
2015,6,2015-10-18,1:02PM,Washington Redskins,New York Jets,https://www.pro-football-reference.com/boxscores/201510180nyj.htm
2015,6,2015-10-18,1:02PM,Cincinnati Bengals,Buffalo Bills,https://www.pro-football-reference.com/boxscores/201510180buf.htm
2015,6,2015-10-18,1:02PM,Chicago Bears,Detroit Lions,https://www.pro-football-reference.com/boxscores/201510180det.htm
2015,6,2015-10-18,1:02PM,Denver Broncos,Cleveland Browns,https://www.pro-football-reference.com/boxscores/201510180cle.htm
2015,6,2015-10-18,1:02PM,Houston Texans,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/201510180jax.htm
2015,6,2015-10-18,1:02PM,Kansas City Chiefs,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/201510180min.htm
2015,6,2015-10-18,1:03PM,Miami Dolphins,Tennessee Titans,https://www.pro-football-reference.com/boxscores/201510180oti.htm
2015,6,2015-10-18,1:04PM,Arizona Cardinals,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201510180pit.htm
2015,6,2015-10-18,4:06PM,Carolina Panthers,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/201510180sea.htm
2015,6,2015-10-18,4:25PM,San Diego Chargers,Green Bay Packers,https://www.pro-football-reference.com/boxscores/201510180gnb.htm
2015,6,2015-10-18,4:25PM,Baltimore Ravens,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/201510180sfo.htm
2015,6,2015-10-18,8:30PM,New England Patriots,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/201510180clt.htm
2015,6,2015-10-19,8:30PM,New York Giants,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/201510190phi.htm
2015,7,2015-10-22,8:26PM,Seattle Seahawks,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/201510220sfo.htm
2015,7,2015-10-25,8:35AM,Buffalo Bills,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/201510250jax.htm
2015,7,2015-10-25,1:00PM,Cleveland Browns,St. Louis Rams,https://www.pro-football-reference.com/boxscores/201510250ram.htm
2015,7,2015-10-25,1:02PM,New York Jets,New England Patriots,https://www.pro-football-reference.com/boxscores/201510250nwe.htm
2015,7,2015-10-25,1:02PM,Atlanta Falcons,Tennessee Titans,https://www.pro-football-reference.com/boxscores/201510250oti.htm
2015,7,2015-10-25,1:02PM,Minnesota Vikings,Detroit Lions,https://www.pro-football-reference.com/boxscores/201510250det.htm
2015,7,2015-10-25,1:02PM,Houston Texans,Miami Dolphins,https://www.pro-football-reference.com/boxscores/201510250mia.htm
2015,7,2015-10-25,1:03PM,New Orleans Saints,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/201510250clt.htm
2015,7,2015-10-25,1:03PM,Pittsburgh Steelers,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201510250kan.htm
2015,7,2015-10-25,1:04PM,Tampa Bay Buccaneers,Washington Redskins,https://www.pro-football-reference.com/boxscores/201510250was.htm
2015,7,2015-10-25,4:05PM,Oakland Raiders,San Diego Chargers,https://www.pro-football-reference.com/boxscores/201510250sdg.htm
2015,7,2015-10-25,4:25PM,Dallas Cowboys,New York Giants,https://www.pro-football-reference.com/boxscores/201510250nyg.htm
2015,7,2015-10-25,8:31PM,Philadelphia Eagles,Carolina Panthers,https://www.pro-football-reference.com/boxscores/201510250car.htm
2015,7,2015-10-26,8:30PM,Baltimore Ravens,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201510260crd.htm
2015,8,2015-10-29,8:26PM,Miami Dolphins,New England Patriots,https://www.pro-football-reference.com/boxscores/201510290nwe.htm
2015,8,2015-11-01,9:36AM,Detroit Lions,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201511010kan.htm
2015,8,2015-11-01,1:00PM,Minnesota Vikings,Chicago Bears,https://www.pro-football-reference.com/boxscores/201511010chi.htm
2015,8,2015-11-01,1:00PM,San Francisco 49ers,St. Louis Rams,https://www.pro-football-reference.com/boxscores/201511010ram.htm
2015,8,2015-11-01,1:02PM,Cincinnati Bengals,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201511010pit.htm
2015,8,2015-11-01,1:02PM,Tampa Bay Buccaneers,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/201511010atl.htm
